Timestamp,Machine_ID,Temperature (°C),Pressure (Pa),Vibration (mm/s),Material_Strength (MPa),Load_Capacity (kg),Operational_State,Power_Consumption (W),Fault_Indicator
2024-01-04 06:00:00,M4,72.96550628984193,150631.89789773207,2.1669299832842674,258.72197000072975,490.456389022341,Running,5193.541317734738,0
2024-01-04 07:00:00,M4,68.45226780343005,159694.64499529143,2.7156833909155917,246.84913268805892,490.090216181014,Idle,5057.791671277384,0
2024-01-04 08:00:00,M5,71.63066511121059,144998.34337697213,2.5408833638364143,244.2825395804394,525.5078734457592,Idle,4992.082753307209,1
2024-01-04 09:00:00,M1,63.74443211807348,146611.27514737574,1.3438904032842969,253.32607510324198,563.6285081464284,Idle,4940.305238354032,0
2024-01-04 10:00:00,M5,74.6201350960345,152569.53924829458,2.3110349951530242,259.3312807234107,506.31570997416003,Running,4892.0122584436685,1
2024-01-04 11:00:00,M5,69.07548931778506,150897.908909698,2.664466659767705,247.77279299223392,476.54345728947953,Running,4732.641616158429,0
2024-01-04 12:00:00,M1,67.38638489740481,151753.1504963678,2.193404260344601,260.6517196571439,450.3566999457227,Running,5305.6657510196,0
2024-01-04 13:00:00,M1,75.24504612918444,152445.9356507383,2.5454902125929832,264.5261674548618,427.73973677938875,Running,4895.897356245757,1
2024-01-04 14:00:00,M1,66.4782815472862,153173.60734280886,3.0061352228503826,240.8367908092658,533.3134836021761,Maintenance,5005.640121942467,1
2024-01-04 15:00:00,M1,62.957693518182204,155548.49920978112,2.5118547730534906,241.6307929620372,528.8989261819779,Running,4817.950428739876,0
2024-01-04 16:00:00,M4,62.21685413238048,152049.09328464256,2.1246542978208645,248.59624941094663,528.8681762553331,Idle,4948.109896678134,1
2024-01-04 17:00:00,M3,73.0300497567282,148793.7117269073,2.5225442370423767,253.07612668189196,493.5670276823972,Running,5570.155484773948,1
2024-01-04 18:00:00,M3,63.597853237518585,153362.86850601365,2.0724439165484454,244.75432986232948,570.3467372945876,Maintenance,4854.800419250954,0
2024-01-04 19:00:00,M1,78.77397090992183,159499.40967447608,2.011951521642478,263.52202678867144,475.7940752707591,Maintenance,5289.71915490831,1
2024-01-04 20:00:00,M3,59.59035296058139,149336.83126808715,1.8242928821431337,254.24066861518452,547.7634618603603,Maintenance,4994.438896569221,0
2024-01-04 21:00:00,M3,78.48228184145019,145127.3534766468,2.781706679416054,250.3944704824074,498.06285525052283,Idle,5135.987692698929,0
2024-01-04 22:00:00,M1,71.05508733601309,155535.40334643488,1.5907856670289993,235.64090476131472,469.58246176603313,Running,5248.91605107925,1
2024-01-04 23:00:00,M3,69.51643444064804,149398.094180232,2.7661838623390578,236.84184183572492,529.626515365888,Running,5054.453476881199,0
2024-01-05 00:00:00,M5,67.27540456595526,139136.65226992982,2.2499320618701857,252.81009250281807,520.4818059341997,Running,4929.658568723942,1
2024-01-05 01:00:00,M2,71.99568057176036,154237.1083857521,1.3003469125990292,228.67404373845164,517.8486379633463,Idle,4962.781804343512,0
2024-01-05 02:00:00,M2,69.81182648787576,147323.3590702304,2.1838246464957107,260.1263740964407,504.06392110280996,Idle,4969.514303670732,1
2024-01-05 03:00:00,M1,75.5165094100826,149547.3335884792,0.949986746174188,248.4184615562768,498.1053459141585,Maintenance,5372.874111383083,1
2024-01-05 04:00:00,M4,70.5711382433102,151659.90165284506,2.312754008415518,282.4309296959473,619.4185996435219,Maintenance,4703.174844567922,1
2024-01-05 05:00:00,M1,70.75150880730939,150952.49839889535,2.4426157414944956,273.0791625061611,559.2128322598087,Running,4645.854608441441,1
2024-01-05 06:00:00,M4,68.18193893893073,153547.2590856952,1.7038220221739733,248.18550930752482,536.1413447492756,Idle,4659.189416560446,1
2024-01-05 07:00:00,M2,69.71527188139466,147822.56814715077,2.061773847977791,248.93662997468684,505.5899579101694,Idle,4821.213713285515,0
2024-01-05 08:00:00,M1,71.5390088444603,152565.5289908804,2.977078716875143,259.9558151400203,550.3578600298334,Running,5140.016615439672,0
2024-01-05 09:00:00,M5,61.449158036716874,148702.26661208042,1.7471266478690317,267.0317260991804,525.8997388195726,Running,5152.28385848084,1
2024-01-05 10:00:00,M3,63.25907288947143,153694.0524044375,1.4705462064716999,233.61970942563983,501.3102376387018,Maintenance,4878.499471718658,0
2024-01-05 11:00:00,M4,73.71632047011357,153076.83742006528,2.7408317012312993,232.13624534645314,484.8217837367042,Maintenance,4994.301694468032,1
2024-01-05 12:00:00,M3,70.85432719063971,145322.80648977702,2.9812935952653974,243.7796519444562,495.9541331168656,Maintenance,4776.740272982433,1
2024-01-05 13:00:00,M3,69.0800833182366,155429.91058087515,2.0018478359239236,255.82737583173864,341.4787132060972,Running,4795.289542518726,0
2024-01-05 14:00:00,M1,70.09216966532696,147320.18277442976,2.505731517704178,254.96873590507596,510.5300419648821,Running,5115.973367802309,0
2024-01-05 15:00:00,M3,71.73790852680835,154040.28899140572,2.6707379577654407,260.6977145498385,475.576195994482,Maintenance,5209.53681222168,1
2024-01-05 16:00:00,M5,67.30120159845319,151836.4365670067,1.6287578837308079,238.0030247163469,579.6334999141442,Maintenance,4904.636235113971,1
2024-01-05 17:00:00,M3,66.10847637298843,159190.9183839756,1.7573470823160657,226.83856137031123,500.9672035405877,Idle,5327.003024166161,1
2024-01-05 18:00:00,M1,70.9792262754884,148882.67008814073,2.6154372565773674,258.58014195302144,440.5518290232519,Idle,5193.121069757222,1
2024-01-05 19:00:00,M5,65.10813611192484,148253.41601940902,2.8425071393542547,241.71803727034765,497.5059922935941,Maintenance,5318.34517045111,1
2024-01-05 20:00:00,M2,72.04126377857236,149902.90197056133,2.2814404300871773,229.81512135611362,447.69394574687476,Maintenance,4939.812386181016,1
2024-01-05 21:00:00,M3,61.4870819788108,148484.10108582862,1.5600928232489728,251.45063745959382,523.6703707856233,Idle,5304.137249126529,0
2024-01-05 22:00:00,M1,75.14577818662822,153999.70950971026,2.9935305558497207,257.9317568821868,514.5473682169743,Maintenance,5435.908527995155,1
2024-01-05 23:00:00,M2,72.36298741206521,141918.44695781707,1.7345145510940179,248.77942867878724,547.8919815554134,Idle,4917.4964933287965,1
2024-01-06 00:00:00,M2,71.28014867156938,144731.58790426824,1.8324311094142742,245.4215161381751,460.4559104152717,Idle,4969.166192326383,0
2024-01-06 01:00:00,M4,74.91345491972757,144660.98539210405,2.1711689172448105,248.40637767854093,501.70040481140734,Idle,4810.45629951872,1
2024-01-06 02:00:00,M5,78.32737222231289,154751.53795986788,2.7770802103573873,246.29417237599216,431.74891022866825,Running,4771.156980767834,1
2024-01-06 03:00:00,M3,75.07185032509065,158553.06686290962,2.426987988276112,236.51952888059833,535.0747390962357,Running,4773.489731746741,0
2024-01-06 04:00:00,M1,60.795628843341774,149477.75390731264,2.2074327501809554,242.85319323009568,525.9435590220061,Maintenance,4837.7067736425415,1
2024-01-06 05:00:00,M4,63.60211516632149,149155.89138404996,2.231644265059053,255.21279905013813,524.7902510513785,Idle,5054.947595797114,0
2024-01-06 06:00:00,M5,66.8759071115216,150350.2608155659,2.021757334321733,253.216785413765,500.0809515678471,Running,4846.16009211573,1
2024-01-06 07:00:00,M4,70.13045525105417,155809.39151304096,2.2790697572592533,251.6805980596682,520.7386445394395,Maintenance,5048.832510917374,0
2024-01-06 08:00:00,M5,72.58829510234561,145363.23432904712,0.7352199611528485,240.0485151814662,580.2169554154298,Maintenance,5052.969030238991,0
2024-01-06 09:00:00,M5,66.37128093423267,151191.84491367394,1.8516962704651008,248.18496837864333,485.7452871478993,Maintenance,4905.975121225124,0
2024-01-06 10:00:00,M3,70.9338338223854,154875.98814891215,2.1206609674583907,228.22934953557146,506.9322591855042,Maintenance,4987.472579086139,1
2024-01-06 11:00:00,M5,66.22308533823339,152505.47084969922,1.4244929581902466,251.7847666388539,445.6936850409295,Maintenance,4894.417521462738,1
2024-01-06 12:00:00,M4,66.94241098504025,150947.90808299373,2.19316165890578,264.2885770781357,456.5869519200834,Idle,4937.85204534471,0
2024-01-06 13:00:00,M5,62.96669451575889,155005.2304628357,1.8977643895069392,235.25867867957894,504.8906646546654,Maintenance,4838.227405107157,0
2024-01-06 14:00:00,M3,65.38383376944547,136483.8385350038,2.8777378491577448,244.14072326682245,555.1966773350954,Idle,5016.820937956563,1
2024-01-06 15:00:00,M3,63.241576971918334,153389.37659765454,2.7865098626074283,253.2910677871013,487.1859587874214,Running,4879.890826908033,1
2024-01-06 16:00:00,M4,65.12063373511333,146729.62158436287,1.7670972154409186,262.52842634427486,488.2041735343938,Maintenance,4766.7868248124405,1
2024-01-06 17:00:00,M2,75.2682089830392,140846.8355157177,1.9245811442166523,245.5177538369985,479.65573777478124,Running,5118.685777769708,1
2024-01-06 18:00:00,M2,65.25300555584029,152556.0129976249,1.9630262171958037,243.07749670734103,473.26216645778385,Idle,5125.458240257092,1
2024-01-06 19:00:00,M5,83.16191032418695,156868.2927258148,1.7741702619201887,230.31076857583918,514.7485727854411,Idle,5222.339707128822,0
2024-01-06 20:00:00,M1,72.46658950440445,149312.75742686153,2.0975124920140633,251.03438129308105,425.13711774106775,Running,4795.1205250791645,1
2024-01-06 21:00:00,M5,70.92418061847437,154764.3727360147,1.620858965556205,270.42076040143746,564.0469788333364,Maintenance,4903.814538657803,0
2024-01-06 22:00:00,M4,65.70821109909393,158061.39128994322,1.4346923325312368,252.77358461964675,466.72888509352697,Maintenance,5046.099081017945,1
2024-01-06 23:00:00,M4,73.50154939704495,156574.57226792024,2.3113556119501344,249.77721020816287,536.0951742719071,Running,4899.592024637548,0
2024-01-07 00:00:00,M4,67.12181086881112,158199.82264685698,2.3147647921109056,253.22082310766984,436.5000701303062,Running,5114.182396761565,0
2024-01-07 01:00:00,M4,70.6100490732268,153710.63745535945,1.5978421201700037,249.88907996051398,533.4420065273109,Running,5099.586577496787,1
2024-01-07 02:00:00,M4,82.80042269134397,150377.16819450798,2.4476777153812996,241.8698562773987,533.5972303907249,Maintenance,5095.859071238213,0
2024-01-07 03:00:00,M3,69.51970050137675,141990.17094051416,1.6842111354173344,258.23279915677705,519.2101036002948,Maintenance,5291.9334466608525,0
2024-01-07 04:00:00,M2,75.74636663142837,148769.68755935025,2.1265826190189907,252.25761523111754,450.2785739100104,Maintenance,5128.81541489169,0
2024-01-07 05:00:00,M4,66.48411787437057,145783.76702341903,2.410172006306228,250.17613251933656,512.4774094799038,Running,5030.778222296285,0
2024-01-07 06:00:00,M1,69.82505754751519,160854.71358748907,1.9831937176481436,240.2463397272175,440.84719076328054,Maintenance,4961.292902680692,1
2024-01-07 07:00:00,M1,78.85400317817755,149120.57093783832,2.227370456070567,263.0350793193476,487.3618372451907,Idle,4975.2271783646365,0
2024-01-07 08:00:00,M1,66.86516471106117,150616.02403392244,1.7417851780562141,256.6470274533311,551.4706550477663,Running,4787.157969231986,1
2024-01-07 09:00:00,M1,79.06224278998465,152757.42688020234,1.9017667082859515,244.47079162632699,539.8350963535371,Maintenance,4646.857962609995,0
2024-01-07 10:00:00,M3,73.53875967727738,150218.01223186226,1.8970702845598297,260.0182485368194,500.75914712702166,Running,5092.7512255462125,1
2024-01-07 11:00:00,M1,67.18766612052866,158475.25520215376,1.6267108267298807,245.02429161614793,451.2596712038579,Idle,5244.726587512613,1
2024-01-07 12:00:00,M4,73.1620386952776,146886.75319132773,1.911612918442109,242.17996507488962,532.2793856087096,Idle,4933.977015339453,1
2024-01-07 13:00:00,M5,74.86277224813365,150973.03727618622,1.2256908505681268,242.40296882519712,500.96906188490124,Running,5317.41883180652,0
2024-01-07 14:00:00,M1,73.10904981108598,146287.64707150977,1.7544231264289476,232.2893144691191,383.9842200884788,Running,4964.697513383706,1
2024-01-07 15:00:00,M3,62.14887640054772,143399.88744389647,1.8575622533151646,254.71542380418205,539.1314913158259,Idle,4609.245603777398,1
2024-01-07 16:00:00,M3,66.36431412087566,146941.15454547358,1.87191012375231,231.6885512166165,498.7883583065154,Running,5183.649850745921,0
2024-01-07 17:00:00,M1,68.76240682224248,149814.81601475793,1.8792512770646106,237.7155616873424,560.1225623991536,Idle,4904.1423525523705,1
2024-01-07 18:00:00,M5,69.62783285449977,147853.4888774137,1.9691179000699355,229.24411990921467,445.23647405785977,Idle,5201.755735504003,0
2024-01-07 19:00:00,M1,73.10336048775339,146537.89510063073,2.239720759043032,249.13930307209108,341.1648093402,Maintenance,4744.494503213672,0
2024-01-07 20:00:00,M3,70.88850500466627,142968.41268164082,2.437258537066261,248.4967953972813,513.9541929172592,Running,5082.40883242953,1
2024-01-07 21:00:00,M2,63.323278206449494,149584.47213685652,1.6751173865758664,246.73303786813636,514.5781838340986,Running,4839.907783291137,0
2024-01-07 22:00:00,M4,71.90098925502981,142476.39812984498,1.3983995723054279,239.57422305329425,415.46641861967737,Maintenance,5040.280973312471,0
2024-01-07 23:00:00,M3,73.05292872641911,153800.279818448,1.4789777938784485,238.2776624656336,451.0750227066697,Idle,5153.3213389150715,0
2024-01-08 00:00:00,M1,72.7989522396552,150412.1987646725,1.7563985394025363,254.64369863546574,637.7608871859951,Running,5106.880200258777,1
2024-01-08 01:00:00,M4,75.4039036277731,142712.24250267533,1.8240393410917455,244.4944806829151,484.71946929230984,Maintenance,5013.873566606018,0
2024-01-08 02:00:00,M1,74.16961077274452,148453.9546147507,1.6150019669012714,253.16358321536146,536.5479488188108,Maintenance,4724.308178757556,0
2024-01-08 03:00:00,M1,72.29590039614219,146239.21797204707,1.3519416678750527,241.14751313875777,467.4670086315808,Running,5146.068836110353,0
2024-01-08 04:00:00,M2,69.64917144270676,151595.8725520959,1.771939586262906,251.8106274277108,395.4848550573422,Maintenance,5206.28608759912,1
2024-01-08 05:00:00,M4,61.69519533242004,156702.25223011573,2.0907133100569855,263.0327803731606,491.48708766020474,Idle,4791.400595168691,0
2024-01-08 06:00:00,M4,72.14809109566293,140624.13765177128,2.2975147329177825,255.86165800392783,486.71977198569476,Maintenance,4820.7941571388,1
2024-01-08 07:00:00,M2,71.03843843581555,150575.1303957371,1.7212884734458394,245.8758618178352,480.0060880665814,Idle,5214.711471606583,0
2024-01-08 08:00:00,M3,71.35789418597686,149199.3360221668,1.793501088928283,252.57198970355927,494.2679582246804,Idle,4958.311687486147,1
2024-01-08 09:00:00,M1,63.61625712089845,153356.70038225234,1.5366508455763446,247.59334825469787,513.2134135822819,Running,4825.9773325188835,1
2024-01-08 10:00:00,M5,64.59471729795868,151065.98314118845,1.9842804148126119,250.07880184694727,492.49415243730965,Maintenance,5054.510882703855,1
2024-01-08 11:00:00,M1,75.26576426666452,146240.1533413059,1.5757856829045926,246.74388947851497,436.7996916026318,Idle,4872.295122409117,0
2024-01-08 12:00:00,M1,69.80222423071673,148404.7303216669,2.2865639066206,248.3566479411461,524.3092395780969,Idle,5032.208426281196,0
2024-01-08 13:00:00,M3,73.40750348686312,146019.87071598254,1.1070667540329444,252.12093353074175,402.5314122338788,Maintenance,4917.35866583073,0
2024-01-08 14:00:00,M1,70.1415918806523,155380.035692993,1.8201851637737687,240.0664130041805,397.48212713579,Idle,4934.4978359838915,1
2024-01-08 15:00:00,M2,70.14878069747873,150106.5582433597,2.150553669595871,239.8412117301002,536.9590247350784,Maintenance,5222.079476771491,0
2024-01-08 16:00:00,M2,74.69141902988,159505.95342876503,2.091917258161252,236.11457446168788,525.3510136067679,Running,4506.295063974999,0
2024-01-08 17:00:00,M4,67.41977635891313,149696.6959309269,3.3465168319902485,233.9972889549629,497.1302317462982,Idle,5110.950150887049,1
2024-01-08 18:00:00,M5,70.48060388470492,146457.9661654477,2.174900012283954,237.8271730777952,430.2275747622464,Idle,5189.090155653299,0
2024-01-08 19:00:00,M1,67.6886235564748,142431.42803693586,1.4979727015789948,251.5946250680413,464.6044529662962,Maintenance,4875.601171764469,0
2024-01-08 20:00:00,M1,67.82751886283842,140984.3016187203,1.9522678764554635,241.07212484508116,486.8626626156748,Maintenance,5187.55307087263,1
2024-01-08 21:00:00,M3,68.4541393826568,142079.32028497255,1.1118768332667741,255.13614464231097,420.20530157129434,Maintenance,4808.195206631835,1
2024-01-08 22:00:00,M2,71.11066885816857,151335.63325505742,1.9597001253516195,250.34713748752563,463.04856709883836,Maintenance,4868.003290867275,0
2024-01-08 23:00:00,M5,67.60625689168262,152543.62511614966,1.5834719714996206,230.31495786561948,532.616516908834,Idle,4844.966591281793,1
2024-01-09 00:00:00,M4,76.2787806278676,142094.04648983933,2.457695137780081,256.5497558422169,571.3652682144608,Running,5190.258432720517,0
2024-01-09 01:00:00,M2,65.52696348890248,154475.1915703806,1.7252298627022324,258.1079864559171,479.02826236707244,Running,4651.010462666433,0
